file_id,8_Wan_Edit_iccv|structure_distance,8_Wan_Edit_iccv|psnr_unedit_part,8_Wan_Edit_iccv|lpips_unedit_part,8_Wan_Edit_iccv|mse_unedit_part,8_Wan_Edit_iccv|ssim_unedit_part,8_Wan_Edit_iccv|clip_similarity_source_image,8_Wan_Edit_iccv|clip_similarity_target_image,8_Wan_Edit_iccv|clip_similarity_target_image_edit_part,8_Wan_Edit_iccv|niqe_target_image,8_Wan_Edit_iccv|motion_fidelity_score,8_Wan_Edit_iccv|motion_fidelity_score_edit_part,8_Wan_Edit_iccv|five_acc_yes_no,8_Wan_Edit_iccv|five_acc_multi_choice,8_Wan_Edit_iccv|five_acc_union,8_Wan_Edit_iccv|five_acc_inter,8_Wan_Edit_iccv|five_acc
45,0.014589982883383831,24.351254145304363,0.11938343569636345,0.0037052481590459743,0.7649329602718353,28.864056905110676,23.940778732299805,20.573801676432293,5.081439503738667,0.9477779269218445,0.9638153910636902,0,0,0,0,0.0
46,0.008840134739875794,25.85515480041504,0.06039526611566544,0.002598364930599928,0.9024637460708618,30.22248077392578,27.646281814575197,26.0933479309082,5.147375583593621,0.511633574962616,0.5359689593315125,0,0,0,0,0.0
47,0.006439968710765243,24.85166295369466,0.12149710208177567,0.003294357603105406,0.7513461709022522,26.40644709269206,27.04886595408122,23.016517639160156,4.243882573414749,0.9909950494766235,0.9510689973831177,1,1,1,1,1.0
48,0.012266908151408037,23.87568473815918,0.09498424082994461,0.004174308696140845,0.8801750739415487,27.032498995463055,29.717333793640137,27.76054096221924,6.04997800208384,0.6702553629875183,0.6984960436820984,1,1,1,1,1.0
49,0.018413945722083252,28.795180956522625,0.09034581109881401,0.0013228499446995556,0.8396509289741516,27.024845759073894,25.648772875467937,17.39916753768921,6.542164836119665,0.9631117582321167,0.958039402961731,1,1,1,1,1.0
50,0.014715347283830246,26.380004564921062,0.10246034090717633,0.0023310628021135926,0.8704949816068014,29.103871663411457,29.654213587443035,14.669125398000082,6.476998188338279,0.9234800338745117,0.8610273599624634,1,1,1,1,1.0
51,0.014201891298095385,24.75478394826253,0.1322265019019445,0.0034715142489100495,0.7022332549095154,28.854605356852215,28.835819562276203,25.151236534118652,5.689508810855375,0.9930467009544373,0.9922389984130859,1,0,1,0,0.5
52,0.01163414865732193,23.815396626790363,0.12290440623958905,0.004203581095983584,0.736370454231898,29.373405774434406,26.290068944295246,21.905941327412922,5.560823956599215,0.9848884344100952,0.967478334903717,1,0,1,0,0.5
53,0.018228691692153614,21.101582209269207,0.1327777417997519,0.007775505383809407,0.6898466348648071,26.732075373331707,27.676646550496418,20.81358750661214,4.46852184889955,0.9874347448348999,0.9852097630500793,0,0,0,0,0.0
54,0.01727336955567201,25.584144592285156,0.09047541270653407,0.0027899762305120626,0.8446978231271108,27.7214994430542,27.623308499654133,26.11361249287923,5.361397703063729,0.9451475143432617,0.9247459769248962,0,0,0,0,0.0
55,0.009730029851198196,25.481332461039226,0.08762322862943013,0.0029646598268300295,0.8852902253468832,24.34856605529785,24.64754295349121,20.784695943196613,5.803067386533176,0.9770873785018921,0.9799769520759583,0,0,0,0,0.0
56,0.011134346791853508,26.54221185048421,0.11757380266984303,0.0022997377479138472,0.7876871824264526,29.15004762013753,26.133732159932453,24.855818112691242,6.329459875394541,0.9795593023300171,0.9670815467834473,1,1,1,1,1.0
57,0.008559120974193016,27.19424343109131,0.09020868440469106,0.0019090565425964694,0.866874227921168,28.276838938395183,30.975979169209797,25.486666043599445,5.246375690586425,0.9303715825080872,0.9265558123588562,1,1,1,1,1.0
58,0.022379426285624504,21.796538988749187,0.1327344812452793,0.007110593297208349,0.7392093340555826,27.07481511433919,27.454990069071453,23.22801907857259,5.51138051199137,0.9458852410316467,0.9493606090545654,1,1,1,1,1.0
59,0.023533839111526806,25.821789741516113,0.13525382181008658,0.0029450260723630586,0.8101143538951874,26.27460289001465,27.008662859598797,23.80077854792277,5.830997028952983,0.9961020350456238,0.9953836798667908,1,1,1,1,1.0
60,0.01655312937994798,23.95120334625244,0.1151922419667244,0.004192118610565861,0.7742748359839121,32.586317698160805,32.8624963760376,23.889233589172363,4.875796501703195,0.9835261702537537,0.9189434051513672,1,1,1,1,1.0
61,0.013843497882286707,24.752488136291504,0.09533997997641563,0.0033596889891972146,0.838021437327067,28.74448045094808,29.570001284281414,25.785582224527996,4.458106842059614,0.9488560557365417,0.8370746970176697,0,0,0,0,0.0
62,0.017612596818556387,22.076740582784016,0.13995479047298431,0.006388821716730793,0.7628119985262553,27.203686714172363,26.631879806518555,22.01751136779785,5.569368150300882,0.6784185767173767,0.6768729090690613,1,1,1,1,1.0
63,0.0084435629658401,25.019101715087892,0.07643206715583802,0.003257610648870468,0.7861944675445557,27.78900489807129,25.33927345275879,16.71379280090332,5.525586930333542,0.9399170279502869,0.935804545879364,1,1,1,1,1.0
64,0.00883598749836286,23.914303461710613,0.08730167771379153,0.004075661301612854,0.8451838294665018,26.372241338094074,27.31495539347331,24.768689791361492,5.135151376481463,0.9269061088562012,0.8062129616737366,1,1,1,1,1.0
65,0.011434191837906837,29.348992347717285,0.08009189243117969,0.0011872709340726335,0.9186850984891256,27.485953330993652,27.945274988810223,19.412829875946045,7.088823935539019,0.9833784103393555,0.9778482913970947,0,0,0,0,0.0
66,0.008210604855169853,28.122532844543457,0.0907301592330138,0.001570854588256528,0.8848133186499277,31.831198692321777,31.877997080485027,24.03254763285319,5.960475420585884,0.8750476837158203,0.8525258302688599,1,1,1,1,1.0
67,0.022190910950303077,28.72708625793457,0.07041625082492828,0.0013419965980574489,0.9201701879501343,27.572897338867186,29.26319465637207,22.917581939697264,6.608908982728755,0.8346788287162781,0.8018936514854431,1,1,1,1,1.0
68,0.005013105226680636,28.235042572021484,0.09217516208688419,0.0015052836194323997,0.8424923618634542,29.05566469828288,26.799057960510254,19.392601648966473,5.177269934422446,0.9580981135368347,0.933074414730072,1,1,1,1,1.0
69,0.012844595747689405,23.349530855814617,0.12475643927852313,0.004664977081120014,0.782996674378713,27.930469512939453,30.794464111328125,21.208877881368,5.205006119691141,0.9850793480873108,0.9658352732658386,1,1,1,1,1.0
70,0.017375843754659098,21.929080963134766,0.13989567508300146,0.006484112469479442,0.7683617174625397,31.10748227437337,29.421685218811035,26.905345280965168,4.995406949608624,0.7784881591796875,0.8601731657981873,1,0,1,0,0.5
71,0.015330780996009707,22.227619647979736,0.09791448339819908,0.0059930532006546855,0.7442055642604828,31.999398231506348,32.35163640975952,19.620790481567383,4.6500028633624115,0.8382232785224915,0.8504642248153687,0,1,1,0,0.5
72,0.006935520485664408,24.71207269032796,0.09139794980486234,0.0033850694308057427,0.8514002958933512,26.673309961954754,27.734192848205566,18.597095489501953,5.424196726820543,0.965009331703186,0.9427921772003174,1,1,1,1,1.0
73,0.015568260569125414,23.30219268798828,0.10738456870118777,0.004687022029732664,0.8038560549418131,29.030211448669434,26.918328285217285,24.62320899963379,4.15618291551757,0.9659486413002014,0.9130391478538513,0,0,0,0,0.0
74,0.007255812796453635,25.080684343973797,0.04839044560988744,0.0031107263639569283,0.8484437763690948,32.812037785847984,35.28469657897949,27.117706298828125,5.102093707162614,0.9494503736495972,0.9259398579597473,1,1,1,1,1.0
75,0.006703637540340424,30.075318654378254,0.040702142442266144,0.0010186080471612513,0.9534165759881338,25.356762568155926,25.777723630269367,25.88163725535075,9.26612555448495,0.7295007109642029,0.7713027596473694,0,0,0,0,0.0
76,0.00997723739904662,29.71405251820882,0.059687680254379906,0.0012077190913259983,0.91804767648379,30.228810628255207,31.709729194641113,22.47644583384196,8.95998184959,0.7510836720466614,0.8086181282997131,1,1,1,1,1.0
77,0.005727542797103524,32.652612368265785,0.02596285504599412,0.0005456401268020272,0.9636962215105692,29.053016026814777,27.72802480061849,24.127766927083332,7.41200737257578,0.46365347504615784,0.5741716027259827,0,0,0,0,0.0
78,0.010947276062021652,27.82960033416748,0.06197756715118885,0.0016666789112302165,0.8905684451262156,32.304396311442055,33.216315587361656,26.00407600402832,7.173390932856247,0.8025807738304138,0.8876403570175171,0,1,1,0,0.5
79,0.007619543699547648,27.29402192433675,0.04930800385773182,0.0018768296965087454,0.9132302502791086,32.37559986114502,31.613368034362793,23.152206420898438,6.492474713397217,0.7497844696044922,0.8590495586395264,1,1,1,1,1.0
80,0.0120280214274923,25.233873685201008,0.06670869328081608,0.003037448118751248,0.8924416800340017,30.36746311187744,29.494914054870605,21.88509178161621,7.296781271959873,0.9511028528213501,0.8543269038200378,0,0,0,0,0.0
81,0.006463012347618739,24.171536763509113,0.05153912678360939,0.003830488189123571,0.8428273797035217,29.705933570861816,28.522823651631672,20.50098705291748,4.701446877614403,0.9447121620178223,0.9441908597946167,0,0,0,0,0.0
82,0.0047371818994482355,28.904327392578125,0.04709241477151712,0.0012924725500245888,0.8933999538421631,27.91925271352132,29.19222132364909,21.43847433725993,6.220751475679292,0.856428861618042,0.7831984758377075,1,1,1,1,1.0
83,0.009077229847510656,24.07368055979411,0.06621211518843968,0.004011726472526789,0.8615903457005819,29.05754025777181,32.17453130086263,21.419034957885742,6.024328617878871,0.9286339282989502,0.9230349659919739,1,1,1,1,1.0
84,0.007478215188408892,25.915973663330078,0.04548630925516287,0.0025710390570263066,0.8811169366041819,29.817204475402832,27.84015464782715,17.09959125518799,5.45766748993426,0.536878764629364,0.5646027326583862,1,0,1,0,0.5
85,0.005641483934596181,25.433529535929363,0.04836257671316465,0.0028874579972277084,0.9143908520539602,28.446220715840656,27.44336986541748,20.137630462646484,5.889611840371256,0.8880037665367126,0.876376748085022,0,0,0,0,0.0
86,0.005948797411595781,26.06330458323161,0.0398928119490544,0.0025252215176199875,0.8870015740394592,30.81200663248698,31.09135850270589,20.680429458618164,8.029185108259705,0.8904093503952026,0.7018168568611145,0,0,0,0,0.0
87,0.008175080254053077,25.682332038879395,0.05208245478570461,0.002716855456431707,0.8678895731767019,24.649881680806477,29.321034749348957,26.748883565266926,5.516880282535844,0.889674961566925,0.9005635380744934,1,1,1,1,1.0
88,0.006081449644019206,27.09944788614909,0.039354764545957245,0.0019785986126710973,0.926688571770986,29.61598300933838,28.98144467671712,21.247800827026367,4.876201553668498,0.8617936968803406,0.8757996559143066,0,0,0,0,0.0
89,0.009467145738502344,24.62225914001465,0.06520125394066174,0.0038409227272495627,0.8835998276869456,31.196261723836262,29.545438130696613,24.861828168233234,6.788155931585735,0.9829432964324951,0.9425272941589355,0,0,0,0,0.0
90,0.004181167692877352,27.11971124013265,0.052782388404011726,0.0019979632925242186,0.9008340338865916,29.644922574361164,28.283361434936523,19.66211446126302,6.339577368886569,0.8933062553405762,0.8846214413642883,0,0,0,0,0.0
91,0.009801171720027924,28.277531623840332,0.04067959822714329,0.0015226280859981973,0.948495477437973,29.28541660308838,30.348828951517742,25.631128629048664,8.740190642806484,0.9311043620109558,0.8364508748054504,0,0,0,0,0.0
92,0.012831083033233881,30.42771625518799,0.04913473750154177,0.001000646618194878,0.8771771291891733,29.552697499593098,27.599026044209797,25.57474644978841,8.129509009747958,0.9679820537567139,0.9498865604400635,0,0,0,0,0.0
93,0.006000093029191096,29.12375831604004,0.0383146038899819,0.001224366753983001,0.9069607158501943,27.84822146097819,29.5878807703654,27.71625868479411,6.810769721492046,0.9689080119132996,0.9550468921661377,0,0,0,0,0.0
94,0.005347435052196185,30.135973294576008,0.023137847582499187,0.0009729100080827872,0.9417470892270406,27.95263735453288,29.49114449818929,29.899800936381023,6.118181914323696,0.9929471015930176,0.9907607436180115,1,1,1,1,1.0
95,0.007240258622914553,28.354950269063313,0.04583430786927541,0.0014820564538240433,0.9150031606356303,28.41052182515462,28.13699754079183,19.787895838419598,8.2419334844604,0.9229099750518799,0.8673171401023865,1,1,1,1,1.0
96,0.00415494591773798,25.778567632039387,0.04751480929553509,0.0026543543208390474,0.8736743032932281,25.53180185953776,21.633715947469074,19.090976079305012,4.016586801477874,0.8838784098625183,0.765005350112915,0,0,0,0,0.0
97,0.005532221480583151,28.234771728515625,0.037463175132870674,0.0015077995291600625,0.9166989823182424,26.79162057240804,27.961151440938313,25.488391876220703,5.319468567367832,0.6076847910881042,0.5727985501289368,0,0,0,0,0.0
98,0.007436523136372368,25.280262629191082,0.06671673183639844,0.0029691319602231183,0.8329208294550577,32.617099126180015,32.245500246683754,25.971692085266113,6.963601153831193,0.9906388521194458,0.9671503305435181,0,1,1,0,0.5
99,0.010741045698523521,23.797549883524578,0.06209866267939409,0.0041838487377390265,0.8569163282712301,31.89664363861084,31.337905248006184,24.21193790435791,4.86520607507166,0.9273481965065002,0.9150086045265198,0,0,0,0,0.0
